CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Child_Age,Indicator,Value
2023-24,E12000002,North West,E06000050,Cheshire West and Chester,5yr,DTaP_IPV_Hib_HepB_5y,3667.0
2023-24,E12000002,North West,E06000050,Cheshire West and Chester,5yr,Hib_MenC_5y,3625.0
2023-24,E12000002,North West,E06000050,Cheshire West and Chester,5yr,MMR1_5y,3647.0
2023-24,E12000002,North West,E06000050,Cheshire West and Chester,5yr,MMR2_5y,3442.0
2023-24,E12000002,North West,E10000006,Cumbria,12m,12m_Eligible_Pop,4085.0
2023-24,E12000002,North West,E10000006,Cumbria,12m,DTaP_IPV_Hib_HepB_12m,3930.0
2023-24,E12000002,North West,E10000006,Cumbria,12m,MenB_12m,3921.0
2023-24,E12000002,North West,E10000006,Cumbria,12m,PCV_12m,3930.0
2023-24,E12000002,North West,E10000006,Cumbria,12m,Rota_12m,3827.0
2023-24,E12000002,North West,E10000006,Cumbria,24m,24m_Eligible_Pop,4346.0
2023-24,E12000002,North West,E10000006,Cumbria,24m,DTaP_IPV_Hib_HepB_24m,4153.0
2023-24,E12000002,North West,E10000006,Cumbria,24m,Hib_MenC_24m,4174.0
2023-24,E12000002,North West,E10000006,Cumbria,24m,MMR_24m,4163.0
2023-24,E12000002,North West,E10000006,Cumbria,24m,MenB_booster_24m,4089.0
2023-24,E12000002,North West,E10000006,Cumbria,24m,PCV_24m,4122.0
2023-24,E12000002,North West,E10000006,Cumbria,5yr,5y_Eligible_Pop,4820.0
2023-24,E12000002,North West,E10000006,Cumbria,5yr,DTaP_IPV_5y,4549.0
2023-24,E12000002,North West,E10000006,Cumbria,5yr,DTaP_IPV_Hib_HepB_5y,4593.0
2023-24,E12000002,North West,E10000006,Cumbria,5yr,Hib_MenC_5y,4667.0
2023-24,E12000002,North West,E10000006,Cumbria,5yr,MMR1_5y,4683.0
2023-24,E12000002,North West,E10000006,Cumbria,5yr,MMR2_5y,4568.0
2023-24,E12000002,North West,E06000006,Halton,12m,12m_Eligible_Pop,1190.0
2023-24,E12000002,North West,E06000006,Halton,12m,DTaP_IPV_Hib_HepB_12m,1094.0
2023-24,E12000002,North West,E06000006,Halton,12m,MenB_12m,1100.0
2023-24,E12000002,North West,E06000006,Halton,12m,PCV_12m,1125.0
2023-24,E12000002,North West,E06000006,Halton,12m,Rota_12m,1049.0
2023-24,E12000002,North West,E06000006,Halton,24m,24m_Eligible_Pop,1371.0
2023-24,E12000002,North West,E06000006,Halton,24m,DTaP_IPV_Hib_HepB_24m,1292.0
2023-24,E12000002,North West,E06000006,Halton,24m,Hib_MenC_24m,1265.0
2023-24,E12000002,North West,E06000006,Halton,24m,MMR_24m,1257.0
2023-24,E12000002,North West,E06000006,Halton,24m,MenB_booster_24m,1251.0
2023-24,E12000002,North West,E06000006,Halton,24m,PCV_24m,1267.0
2023-24,E12000002,North West,E06000006,Halton,5yr,5y_Eligible_Pop,1414.0
2023-24,E12000002,North West,E06000006,Halton,5yr,DTaP_IPV_5y,1219.0
2023-24,E12000002,North West,E06000006,Halton,5yr,DTaP_IPV_Hib_HepB_5y,1344.0
2023-24,E12000002,North West,E06000006,Halton,5yr,Hib_MenC_5y,1315.0
2023-24,E12000002,North West,E06000006,Halton,5yr,MMR1_5y,1325.0
2023-24,E12000002,North West,E06000006,Halton,5yr,MMR2_5y,1226.0
2023-24,E12000002,North West,E08000011,Knowsley,12m,12m_Eligible_Pop,1818.0
2023-24,E12000002,North West,E08000011,Knowsley,12m,DTaP_IPV_Hib_HepB_12m,1517.0
2023-24,E12000002,North West,E08000011,Knowsley,12m,MenB_12m,1519.0
2023-24,E12000002,North West,E08000011,Knowsley,12m,PCV_12m,1602.0
2023-24,E12000002,North West,E08000011,Knowsley,12m,Rota_12m,1503.0
2023-24,E12000002,North West,E08000011,Knowsley,24m,24m_Eligible_Pop,2017.0
2023-24,E12000002,North West,E08000011,Knowsley,24m,DTaP_IPV_Hib_HepB_24m,1782.0
2023-24,E12000002,North West,E08000011,Knowsley,24m,Hib_MenC_24m,1681.0
2023-24,E12000002,North West,E08000011,Knowsley,24m,MMR_24m,1677.0
2023-24,E12000002,North West,E08000011,Knowsley,24m,MenB_booster_24m,1645.0
2023-24,E12000002,North West,E08000011,Knowsley,24m,PCV_24m,1671.0
2023-24,E12000002,North West,E08000011,Knowsley,5yr,5y_Eligible_Pop,2073.0
2023-24,E12000002,North West,E08000011,Knowsley,5yr,DTaP_IPV_5y,1577.0
2023-24,E12000002,North West,E08000011,Knowsley,5yr,DTaP_IPV_Hib_HepB_5y,1916.0
2023-24,E12000002,North West,E08000011,Knowsley,5yr,Hib_MenC_5y,1831.0
2023-24,E12000002,North West,E08000011,Knowsley,5yr,MMR1_5y,1858.0
2023-24,E12000002,North West,E08000011,Knowsley,5yr,MMR2_5y,1589.0
2023-24,E12000002,North West,E10000017,Lancashire,12m,12m_Eligible_Pop,11772.0
2023-24,E12000002,North West,E10000017,Lancashire,12m,DTaP_IPV_Hib_HepB_12m,10668.0
2023-24,E12000002,North West,E10000017,Lancashire,12m,MenB_12m,10720.0
2023-24,E12000002,North West,E10000017,Lancashire,12m,PCV_12m,11021.0
2023-24,E12000002,North West,E10000017,Lancashire,12m,Rota_12m,10428.0
2023-24,E12000002,North West,E10000017,Lancashire,24m,24m_Eligible_Pop,12318.0
2023-24,E12000002,North West,E10000017,Lancashire,24m,DTaP_IPV_Hib_HepB_24m,11254.0
2023-24,E12000002,North West,E10000017,Lancashire,24m,Hib_MenC_24m,11066.0
2023-24,E12000002,North West,E10000017,Lancashire,24m,MMR_24m,11075.0
2023-24,E12000002,North West,E10000017,Lancashire,24m,MenB_booster_24m,10776.0
2023-24,E12000002,North West,E10000017,Lancashire,24m,PCV_24m,10971.0
2023-24,E12000002,North West,E10000017,Lancashire,5yr,5y_Eligible_Pop,13220.0
2023-24,E12000002,North West,E10000017,Lancashire,5yr,DTaP_IPV_5y,11265.0
2023-24,E12000002,North West,E10000017,Lancashire,5yr,DTaP_IPV_Hib_HepB_5y,12494.0
2023-24,E12000002,North West,E10000017,Lancashire,5yr,Hib_MenC_5y,12346.0
2023-24,E12000002,North West,E10000017,Lancashire,5yr,MMR1_5y,12514.0
2023-24,E12000002,North West,E10000017,Lancashire,5yr,MMR2_5y,11511.0
2023-24,E12000002,North West,E08000012,Liverpool,12m,12m_Eligible_Pop,5487.0
2023-24,E12000002,North West,E08000012,Liverpool,12m,DTaP_IPV_Hib_HepB_12m,4621.0
2023-24,E12000002,North West,E08000012,Liverpool,12m,MenB_12m,4564.0
2023-24,E12000002,North West,E08000012,Liverpool,12m,PCV_12m,4797.0
2023-24,E12000002,North West,E08000012,Liverpool,12m,Rota_12m,4414.0
2023-24,E12000002,North West,E08000012,Liverpool,24m,24m_Eligible_Pop,5838.0
2023-24,E12000002,North West,E08000012,Liverpool,24m,DTaP_IPV_Hib_HepB_24m,5026.0
2023-24,E12000002,North West,E08000012,Liverpool,24m,Hib_MenC_24m,4690.0
2023-24,E12000002,North West,E08000012,Liverpool,24m,MMR_24m,4729.0
2023-24,E12000002,North West,E08000012,Liverpool,24m,MenB_booster_24m,4598.0
2023-24,E12000002,North West,E08000012,Liverpool,24m,PCV_24m,4693.0
2023-24,E12000002,North West,E08000012,Liverpool,5yr,5y_Eligible_Pop,6534.0
2023-24,E12000002,North West,E08000012,Liverpool,5yr,DTaP_IPV_5y,4710.0
2023-24,E12000002,North West,E08000012,Liverpool,5yr,DTaP_IPV_Hib_HepB_5y,5824.0
2023-24,E12000002,North West,E08000012,Liverpool,5yr,Hib_MenC_5y,5513.0
2023-24,E12000002,North West,E08000012,Liverpool,5yr,MMR1_5y,5652.0
2023-24,E12000002,North West,E08000012,Liverpool,5yr,MMR2_5y,4797.0
2023-24,E12000002,North West,E08000003,Manchester,12m,12m_Eligible_Pop,7126.0
2023-24,E12000002,North West,E08000003,Manchester,12m,DTaP_IPV_Hib_HepB_12m,6099.0
2023-24,E12000002,North West,E08000003,Manchester,12m,MenB_12m,6090.0
2023-24,E12000002,North West,E08000003,Manchester,12m,PCV_12m,6292.0
2023-24,E12000002,North West,E08000003,Manchester,12m,Rota_12m,5863.0
2023-24,E12000002,North West,E08000003,Manchester,24m,24m_Eligible_Pop,7326.0
2023-24,E12000002,North West,E08000003,Manchester,24m,DTaP_IPV_Hib_HepB_24m,6386.0
2023-24,E12000002,North West,E08000003,Manchester,24m,Hib_MenC_24m,6106.0
2023-24,E12000002,North West,E08000003,Manchester,24m,MMR_24m,6093.0
2023-24,E12000002,North West,E08000003,Manchester,24m,MenB_booster_24m,5938.0
2023-24,E12000002,North West,E08000003,Manchester,24m,PCV_24m,5998.0
2023-24,E12000002,North West,E08000003,Manchester,5yr,5y_Eligible_Pop,8050.0
2023-24,E12000002,North West,E08000003,Manchester,5yr,DTaP_IPV_5y,5699.0
2023-24,E12000002,North West,E08000003,Manchester,5yr,DTaP_IPV_Hib_HepB_5y,7118.0
2023-24,E12000002,North West,E08000003,Manchester,5yr,Hib_MenC_5y,6912.0
2023-24,E12000002,North West,E08000003,Manchester,5yr,MMR1_5y,7044.0
2023-24,E12000002,North West,E08000003,Manchester,5yr,MMR2_5y,6005.0
2023-24,E12000002,North West,E08000004,Oldham,12m,12m_Eligible_Pop,3152.0
2023-24,E12000002,North West,E08000004,Oldham,12m,DTaP_IPV_Hib_HepB_12m,2747.0
2023-24,E12000002,North West,E08000004,Oldham,12m,MenB_12m,2728.0
2023-24,E12000002,North West,E08000004,Oldham,12m,PCV_12m,2855.0
2023-24,E12000002,North West,E08000004,Oldham,12m,Rota_12m,2602.0
2023-24,E12000002,North West,E08000004,Oldham,24m,24m_Eligible_Pop,3229.0
2023-24,E12000002,North West,E08000004,Oldham,24m,DTaP_IPV_Hib_HepB_24m,2943.0
2023-24,E12000002,North West,E08000004,Oldham,24m,Hib_MenC_24m,2718.0
2023-24,E12000002,North West,E08000004,Oldham,24m,MMR_24m,2732.0
2023-24,E12000002,North West,E08000004,Oldham,24m,MenB_booster_24m,2640.0
2023-24,E12000002,North West,E08000004,Oldham,24m,PCV_24m,2686.0
2023-24,E12000002,North West,E08000004,Oldham,5yr,5y_Eligible_Pop,3288.0
2023-24,E12000002,North West,E08000004,Oldham,5yr,DTaP_IPV_5y,2537.0
2023-24,E12000002,North West,E08000004,Oldham,5yr,DTaP_IPV_Hib_HepB_5y,3075.0
2023-24,E12000002,North West,E08000004,Oldham,5yr,Hib_MenC_5y,3032.0
2023-24,E12000002,North West,E08000004,Oldham,5yr,MMR1_5y,3064.0
2023-24,E12000002,North West,E08000004,Oldham,5yr,MMR2_5y,2624.0
2023-24,E12000002,North West,E08000005,Rochdale,12m,12m_Eligible_Pop,2844.0
2023-24,E12000002,North West,E08000005,Rochdale,12m,DTaP_IPV_Hib_HepB_12m,2397.0
2023-24,E12000002,North West,E08000005,Rochdale,12m,MenB_12m,2397.0
2023-24,E12000002,North West,E08000005,Rochdale,12m,PCV_12m,2475.0
2023-24,E12000002,North West,E08000005,Rochdale,12m,Rota_12m,2325.0
2023-24,E12000002,North West,E08000005,Rochdale,24m,24m_Eligible_Pop,2997.0
2023-24,E12000002,North West,E08000005,Rochdale,24m,DTaP_IPV_Hib_HepB_24m,2701.0
2023-24,E12000002,North West,E08000005,Rochdale,24m,Hib_MenC_24m,2482.0
2023-24,E12000002,North West,E08000005,Rochdale,24m,MMR_24m,2511.0
2023-24,E12000002,North West,E08000005,Rochdale,24m,MenB_booster_24m,2436.0
2023-24,E12000002,North West,E08000005,Rochdale,24m,PCV_24m,2463.0
2023-24,E12000002,North West,E08000005,Rochdale,5yr,5y_Eligible_Pop,3161.0
2023-24,E12000002,North West,E08000005,Rochdale,5yr,DTaP_IPV_5y,2430.0
2023-24,E12000002,North West,E08000005,Rochdale,5yr,DTaP_IPV_Hib_HepB_5y,2940.0
2023-24,E12000002,North West,E08000005,Rochdale,5yr,Hib_MenC_5y,2899.0
2023-24,E12000002,North West,E08000005,Rochdale,5yr,MMR1_5y,2931.0
2023-24,E12000002,North West,E08000005,Rochdale,5yr,MMR2_5y,2534.0
2023-24,E12000002,North West,E08000006,Salford,12m,12m_Eligible_Pop,3566.0
2023-24,E12000002,North West,E08000006,Salford,12m,DTaP_IPV_Hib_HepB_12m,3088.0
2023-24,E12000002,North West,E08000006,Salford,12m,MenB_12m,3030.0
2023-24,E12000002,North West,E08000006,Salford,12m,PCV_12m,3166.0
2023-24,E12000002,North West,E08000006,Salford,12m,Rota_12m,2805.0
2023-24,E12000002,North West,E08000006,Salford,24m,24m_Eligible_Pop,3620.0
2023-24,E12000002,North West,E08000006,Salford,24m,DTaP_IPV_Hib_HepB_24m,3235.0
2023-24,E12000002,North West,E08000006,Salford,24m,Hib_MenC_24m,3003.0
2023-24,E12000002,North West,E08000006,Salford,24m,MMR_24m,3065.0
2023-24,E12000002,North West,E08000006,Salford,24m,MenB_booster_24m,2908.0
2023-24,E12000002,North West,E08000006,Salford,24m,PCV_24m,3034.0
2023-24,E12000002,North West,E08000006,Salford,5yr,5y_Eligible_Pop,3692.0
2023-24,E12000002,North West,E08000006,Salford,5yr,DTaP_IPV_5y,2851.0
2023-24,E12000002,North West,E08000006,Salford,5yr,DTaP_IPV_Hib_HepB_5y,3361.0
2023-24,E12000002,North West,E08000006,Salford,5yr,Hib_MenC_5y,3238.0
2023-24,E12000002,North West,E08000006,Salford,5yr,MMR1_5y,3339.0
2023-24,E12000002,North West,E08000006,Salford,5yr,MMR2_5y,2991.0
2023-24,E12000002,North West,E08000014,Sefton,12m,12m_Eligible_Pop,2365.0
2023-24,E12000002,North West,E08000014,Sefton,12m,DTaP_IPV_Hib_HepB_12m,2111.0
2023-24,E12000002,North West,E08000014,Sefton,12m,MenB_12m,2099.0
2023-24,E12000002,North West,E08000014,Sefton,12m,PCV_12m,2181.0
2023-24,E12000002,North West,E08000014,Sefton,12m,Rota_12m,2029.0
2023-24,E12000002,North West,E08000014,Sefton,24m,24m_Eligible_Pop,2588.0
2023-24,E12000002,North West,E08000014,Sefton,24m,DTaP_IPV_Hib_HepB_24m,2362.0
2023-24,E12000002,North West,E08000014,Sefton,24m,Hib_MenC_24m,2247.0
2023-24,E12000002,North West,E08000014,Sefton,24m,MMR_24m,2246.0
2023-24,E12000002,North West,E08000014,Sefton,24m,MenB_booster_24m,2212.0
2023-24,E12000002,North West,E08000014,Sefton,24m,PCV_24m,2240.0
2023-24,E12000002,North West,E08000014,Sefton,5yr,5y_Eligible_Pop,2737.0
2023-24,E12000002,North West,E08000014,Sefton,5yr,DTaP_IPV_5y,2247.0
2023-24,E12000002,North West,E08000014,Sefton,5yr,DTaP_IPV_Hib_HepB_5y,2567.0
2023-24,E12000002,North West,E08000014,Sefton,5yr,Hib_MenC_5y,2501.0
2023-24,E12000002,North West,E08000014,Sefton,5yr,MMR1_5y,2528.0
2023-24,E12000002,North West,E08000014,Sefton,5yr,MMR2_5y,2276.0
2023-24,E12000002,North West,E08000013,St. Helens,12m,12m_Eligible_Pop,1942.0
2023-24,E12000002,North West,E08000013,St. Helens,12m,DTaP_IPV_Hib_HepB_12m,1801.0
2023-24,E12000002,North West,E08000013,St. Helens,12m,MenB_12m,1794.0
2023-24,E12000002,North West,E08000013,St. Helens,12m,PCV_12m,1843.0
2023-24,E12000002,North West,E08000013,St. Helens,12m,Rota_12m,1757.0
2023-24,E12000002,North West,E08000013,St. Helens,24m,24m_Eligible_Pop,2019.0
2023-24,E12000002,North West,E08000013,St. Helens,24m,DTaP_IPV_Hib_HepB_24m,1874.0
2023-24,E12000002,North West,E08000013,St. Helens,24m,Hib_MenC_24m,1811.0
2023-24,E12000002,North West,E08000013,St. Helens,24m,MMR_24m,1814.0
2023-24,E12000002,North West,E08000013,St. Helens,24m,MenB_booster_24m,1780.0
2023-24,E12000002,North West,E08000013,St. Helens,24m,PCV_24m,1812.0
2023-24,E12000002,North West,E08000013,St. Helens,5yr,5y_Eligible_Pop,2084.0
2023-24,E12000002,North West,E08000013,St. Helens,5yr,DTaP_IPV_5y,1772.0
2023-24,E12000002,North West,E08000013,St. Helens,5yr,DTaP_IPV_Hib_HepB_5y,1982.0
2023-24,E12000002,North West,E08000013,St. Helens,5yr,Hib_MenC_5y,1947.0
2023-24,E12000002,North West,E08000013,St. Helens,5yr,MMR1_5y,1965.0
2023-24,E12000002,North West,E08000013,St. Helens,5yr,MMR2_5y,1809.0
2023-24,E12000002,North West,E08000007,Stockport,12m,12m_Eligible_Pop,3141.0
2023-24,E12000002,North West,E08000007,Stockport,12m,DTaP_IPV_Hib_HepB_12m,2938.0
2023-24,E12000002,North West,E08000007,Stockport,12m,MenB_12m,2930.0
2023-24,E12000002,North West,E08000007,Stockport,12m,PCV_12m,2978.0
2023-24,E12000002,North West,E08000007,Stockport,12m,Rota_12m,2866.0
2023-24,E12000002,North West,E08000007,Stockport,24m,24m_Eligible_Pop,3440.0
2023-24,E12000002,North West,E08000007,Stockport,24m,DTaP_IPV_Hib_HepB_24m,3264.0
2023-24,E12000002,North West,E08000007,Stockport,24m,Hib_MenC_24m,3153.0
2023-24,E12000002,North West,E08000007,Stockport,24m,MMR_24m,3167.0
2023-24,E12000002,North West,E08000007,Stockport,24m,MenB_booster_24m,3117.0
2023-24,E12000002,North West,E08000007,Stockport,24m,PCV_24m,3144.0
2023-24,E12000002,North West,E08000007,Stockport,5yr,5y_Eligible_Pop,3693.0
2023-24,E12000002,North West,E08000007,Stockport,5yr,DTaP_IPV_5y,3185.0
2023-24,E12000002,North West,E08000007,Stockport,5yr,DTaP_IPV_Hib_HepB_5y,3539.0
2023-24,E12000002,North West,E08000007,Stockport,5yr,Hib_MenC_5y,3497.0
2023-24,E12000002,North West,E08000007,Stockport,5yr,MMR1_5y,3531.0
2023-24,E12000002,North West,E08000007,Stockport,5yr,MMR2_5y,3337.0
2023-24,E12000002,North West,E08000008,Tameside,12m,12m_Eligible_Pop,2327.0
2023-24,E12000002,North West,E08000008,Tameside,12m,DTaP_IPV_Hib_HepB_12m,2087.0
2023-24,E12000002,North West,E08000008,Tameside,12m,MenB_12m,2082.0
2023-24,E12000002,North West,E08000008,Tameside,12m,PCV_12m,2141.0
2023-24,E12000002,North West,E08000008,Tameside,12m,Rota_12m,2009.0
2023-24,E12000002,North West,E08000008,Tameside,24m,24m_Eligible_Pop,2538.0
2023-24,E12000002,North West,E08000008,Tameside,24m,DTaP_IPV_Hib_HepB_24m,2350.0
2023-24,E12000002,North West,E08000008,Tameside,24m,Hib_MenC_24m,2197.0
2023-24,E12000002,North West,E08000008,Tameside,24m,MMR_24m,2201.0
2023-24,E12000002,North West,E08000008,Tameside,24m,MenB_booster_24m,2171.0
2023-24,E12000002,North West,E08000008,Tameside,24m,PCV_24m,2197.0
2023-24,E12000002,North West,E08000008,Tameside,5yr,5y_Eligible_Pop,2682.0
2023-24,E12000002,North West,E08000008,Tameside,5yr,DTaP_IPV_5y,2175.0
2023-24,E12000002,North West,E08000008,Tameside,5yr,DTaP_IPV_Hib_HepB_5y,2553.0
2023-24,E12000002,North West,E08000008,Tameside,5yr,Hib_MenC_5y,2514.0
2023-24,E12000002,North West,E08000008,Tameside,5yr,MMR1_5y,2531.0
2023-24,E12000002,North West,E08000008,Tameside,5yr,MMR2_5y,2242.0
2023-24,E12000002,North West,E08000009,Trafford,12m,12m_Eligible_Pop,2160.0
2023-24,E12000002,North West,E08000009,Trafford,12m,DTaP_IPV_Hib_HepB_12m,2027.0
2023-24,E12000002,North West,E08000009,Trafford,12m,MenB_12m,2005.0
2023-24,E12000002,North West,E08000009,Trafford,12m,PCV_12m,2054.0
2023-24,E12000002,North West,E08000009,Trafford,12m,Rota_12m,1965.0
2023-24,E12000002,North West,E08000009,Trafford,24m,24m_Eligible_Pop,2388.0
2023-24,E12000002,North West,E08000009,Trafford,24m,DTaP_IPV_Hib_HepB_24m,2276.0
2023-24,E12000002,North West,E08000009,Trafford,24m,Hib_MenC_24m,2195.0
2023-24,E12000002,North West,E08000009,Trafford,24m,MMR_24m,2220.0
2023-24,E12000002,North West,E08000009,Trafford,24m,MenB_booster_24m,2175.0
2023-24,E12000002,North West,E08000009,Trafford,24m,PCV_24m,2208.0
2023-24,E12000002,North West,E08000009,Trafford,5yr,5y_Eligible_Pop,2860.0
2023-24,E12000002,North West,E08000009,Trafford,5yr,DTaP_IPV_5y,2507.0
2023-24,E12000002,North West,E08000009,Trafford,5yr,DTaP_IPV_Hib_HepB_5y,2724.0
2023-24,E12000002,North West,E08000009,Trafford,5yr,Hib_MenC_5y,2677.0
2023-24,E12000002,North West,E08000009,Trafford,5yr,MMR1_5y,2715.0
2023-24,E12000002,North West,E08000009,Trafford,5yr,MMR2_5y,2568.0
2023-24,E12000002,North West,E06000007,Warrington,12m,12m_Eligible_Pop,1980.0
2023-24,E12000002,North West,E06000007,Warrington,12m,DTaP_IPV_Hib_HepB_12m,1869.0
2023-24,E12000002,North West,E06000007,Warrington,12m,MenB_12m,1858.0
2023-24,E12000002,North West,E06000007,Warrington,12m,PCV_12m,1897.0
2023-24,E12000002,North West,E06000007,Warrington,12m,Rota_12m,1813.0
2023-24,E12000002,North West,E06000007,Warrington,24m,24m_Eligible_Pop,2080.0
2023-24,E12000002,North West,E06000007,Warrington,24m,DTaP_IPV_Hib_HepB_24m,1988.0
2023-24,E12000002,North West,E06000007,Warrington,24m,Hib_MenC_24m,1919.0
2023-24,E12000002,North West,E06000007,Warrington,24m,MMR_24m,1941.0
2023-24,E12000002,North West,E06000007,Warrington,24m,MenB_booster_24m,1903.0
2023-24,E12000002,North West,E06000007,Warrington,24m,PCV_24m,1926.0
2023-24,E12000002,North West,E06000007,Warrington,5yr,5y_Eligible_Pop,2420.0
2023-24,E12000002,North West,E06000007,Warrington,5yr,DTaP_IPV_5y,2167.0
2023-24,E12000002,North West,E06000007,Warrington,5yr,DTaP_IPV_Hib_HepB_5y,2273.0
2023-24,E12000002,North West,E06000007,Warrington,5yr,Hib_MenC_5y,2270.0
2023-24,E12000002,North West,E06000007,Warrington,5yr,MMR1_5y,2306.0
2023-24,E12000002,North West,E06000007,Warrington,5yr,MMR2_5y,2188.0
2023-24,E12000002,North West,E08000010,Wigan,12m,12m_Eligible_Pop,3507.0
2023-24,E12000002,North West,E08000010,Wigan,12m,DTaP_IPV_Hib_HepB_12m,3318.0
2023-24,E12000002,North West,E08000010,Wigan,12m,MenB_12m,3299.0
2023-24,E12000002,North West,E08000010,Wigan,12m,PCV_12m,3375.0
2023-24,E12000002,North West,E08000010,Wigan,12m,Rota_12m,3174.0
2023-24,E12000002,North West,E08000010,Wigan,24m,24m_Eligible_Pop,3597.0
2023-24,E12000002,North West,E08000010,Wigan,24m,DTaP_IPV_Hib_HepB_24m,3432.0
2023-24,E12000002,North West,E08000010,Wigan,24m,Hib_MenC_24m,3337.0
2023-24,E12000002,North West,E08000010,Wigan,24m,MMR_24m,3342.0
2023-24,E12000002,North West,E08000010,Wigan,24m,MenB_booster_24m,3307.0
2023-24,E12000002,North West,E08000010,Wigan,24m,PCV_24m,3333.0
2023-24,E12000002,North West,E08000010,Wigan,5yr,5y_Eligible_Pop,3675.0
2023-24,E12000002,North West,E08000010,Wigan,5yr,DTaP_IPV_5y,3205.0
2023-24,E12000002,North West,E08000010,Wigan,5yr,DTaP_IPV_Hib_HepB_5y,3455.0
2023-24,E12000002,North West,E08000010,Wigan,5yr,Hib_MenC_5y,3336.0
2023-24,E12000002,North West,E08000010,Wigan,5yr,MMR1_5y,3463.0
2023-24,E12000002,North West,E08000010,Wigan,5yr,MMR2_5y,3241.0
2023-24,E12000002,North West,E08000015,Wirral,12m,12m_Eligible_Pop,3019.0
2023-24,E12000002,North West,E08000015,Wirral,12m,DTaP_IPV_Hib_HepB_12m,2795.0
2023-24,E12000002,North West,E08000015,Wirral,12m,MenB_12m,2790.0
2023-24,E12000002,North West,E08000015,Wirral,12m,PCV_12m,2867.0
2023-24,E12000002,North West,E08000015,Wirral,12m,Rota_12m,2700.0
2023-24,E12000002,North West,E08000015,Wirral,24m,24m_Eligible_Pop,3196.0
2023-24,E12000002,North West,E08000015,Wirral,24m,DTaP_IPV_Hib_HepB_24m,3024.0
2023-24,E12000002,North West,E08000015,Wirral,24m,Hib_MenC_24m,2934.0
2023-24,E12000002,North West,E08000015,Wirral,24m,MMR_24m,2936.0
2023-24,E12000002,North West,E08000015,Wirral,24m,MenB_booster_24m,2903.0
2023-24,E12000002,North West,E08000015,Wirral,24m,PCV_24m,2935.0
2023-24,E12000002,North West,E08000015,Wirral,5yr,5y_Eligible_Pop,3515.0
2023-24,E12000002,North West,E08000015,Wirral,5yr,DTaP_IPV_5y,3080.0
