Year,OrgCode,OrgName,OrgType,VacCode,Value
2021-22,E08000001,Bolton,LA,DTaP_IPV_Hib_5y,96.6731423020884
2021-22,E08000002,Bury,LA,DTaP_IPV_Hib_5y,95.240032546786
2021-22,E08000003,Manchester,LA,DTaP_IPV_Hib_5y,90.3509844686315
2021-22,E08000004,Oldham,LA,DTaP_IPV_Hib_5y,95.18779342723
2021-22,E08000005,Rochdale,LA,DTaP_IPV_Hib_5y,95.3467153284672
2021-22,E08000006,Salford,LA,DTaP_IPV_Hib_5y,93.2488288784789
2021-22,E08000007,Stockport,LA,DTaP_IPV_Hib_5y,97.0783532536521
2021-22,E08000008,Tameside,LA,DTaP_IPV_Hib_5y,96.8413496051687
2021-22,E08000009,Trafford,LA,DTaP_IPV_Hib_5y,96.0629921259843
2021-22,E08000010,Wigan,LA,DTaP_IPV_Hib_5y,96.7321997874601
2021-22,E08000011,Knowsley,LA,DTaP_IPV_Hib_5y,94.897472579876
2021-22,E08000012,Liverpool,LA,DTaP_IPV_Hib_5y,91.2524850894632
2021-22,E08000013,St. Helens,LA,DTaP_IPV_Hib_5y,96.2778029959147
2021-22,E08000014,Sefton,LA,DTaP_IPV_Hib_5y,95.0
2021-22,E08000015,Wirral,LA,DTaP_IPV_Hib_5y,96.9931034482759
2021-22,E08000016,Barnsley,LA,DTaP_IPV_Hib_5y,97.705670272042
2021-22,E08000017,Doncaster,LA,DTaP_IPV_Hib_5y,94.9932705248991
2021-22,E08000018,Rotherham,LA,DTaP_IPV_Hib_5y,96.2222222222222
2021-22,E08000019,Sheffield,LA,DTaP_IPV_Hib_5y,94.8492087190206
2021-22,E08000021,Newcastle upon Tyne,LA,DTaP_IPV_Hib_5y,94.9908925318761
2021-22,E08000022,North Tyneside,LA,DTaP_IPV_Hib_5y,97.1914893617021
2021-22,E08000023,South Tyneside,LA,DTaP_IPV_Hib_5y,96.9434832756632
2021-22,E08000024,Sunderland,LA,DTaP_IPV_Hib_5y,97.0985155195682
2021-22,E08000025,Birmingham,LA,DTaP_IPV_Hib_5y,90.5532833446944
2021-22,E08000026,Coventry,LA,DTaP_IPV_Hib_5y,93.4632561916362
2021-22,E08000027,Dudley,LA,DTaP_IPV_Hib_5y,96.3788300835655
2021-22,E08000028,Sandwell,LA,DTaP_IPV_Hib_5y,93.2540496206684
2021-22,E08000029,Solihull,LA,DTaP_IPV_Hib_5y,96.5322276667923
2021-22,E08000030,Walsall,LA,DTaP_IPV_Hib_5y,95.2947003467063
2021-22,E08000031,Wolverhampton,LA,DTaP_IPV_Hib_5y,91.9148936170213
2021-22,E08000032,Bradford,LA,DTaP_IPV_Hib_5y,94.9643883543671
2021-22,E08000033,Calderdale,LA,DTaP_IPV_Hib_5y,96.0614415124065
2021-22,E08000034,Kirklees,LA,DTaP_IPV_Hib_5y,96.0577456968351
2021-22,E08000035,Leeds,LA,DTaP_IPV_Hib_5y,93.9941972920696
2021-22,E08000036,Wakefield,LA,DTaP_IPV_Hib_5y,96.3519787751492
2021-22,E08000037,Gateshead,LA,DTaP_IPV_Hib_5y,95.4362416107383
2021-22,E09000002,Barking and Dagenham,LA,DTaP_IPV_Hib_5y,89.2008093070309
2021-22,E09000003,Barnet,LA,DTaP_IPV_Hib_5y,89.872325741891
2021-22,E09000004,Bexley,LA,DTaP_IPV_Hib_5y,93.7080804854679
2021-22,E09000005,Brent,LA,DTaP_IPV_Hib_5y,88.0292618044779
2021-22,E09000006,Bromley,LA,DTaP_IPV_Hib_5y,94.0801886792453
2021-22,E09000007,Camden,LA,DTaP_IPV_Hib_5y,87.778603268945
2021-22,E09000008,Croydon,LA,DTaP_IPV_Hib_5y,88.8606214791932
2021-22,E09000009,Ealing,LA,DTaP_IPV_Hib_5y,92.0056100981767
2021-22,E09000010,Enfield,LA,DTaP_IPV_Hib_5y,88.5004042037187
2021-22,E09000011,Greenwich,LA,DTaP_IPV_Hib_5y,91.0696761530913
2021-22,E09000012,Hackney and City of London,LA,DTaP_IPV_Hib_5y,82.4085291979646
2021-22,E09000013,Hammersmith and Fulham,LA,DTaP_IPV_Hib_5y,90.0045850527281
2021-22,E09000014,Haringey,LA,DTaP_IPV_Hib_5y,86.387852956846
2021-22,E09000015,Harrow,LA,DTaP_IPV_Hib_5y,90.0868523510033
2021-22,E09000016,Havering,LA,DTaP_IPV_Hib_5y,93.8090241343127
2021-22,E09000017,Hillingdon,LA,DTaP_IPV_Hib_5y,91.5774446823697
2021-22,E09000018,Hounslow,LA,DTaP_IPV_Hib_5y,90.995145631068
2021-22,E09000019,Islington,LA,DTaP_IPV_Hib_5y,90.3972232934825
2021-22,E09000020,Kensington and Chelsea,LA,DTaP_IPV_Hib_5y,87.0056497175141
2021-22,E09000021,Kingston upon Thames,LA,DTaP_IPV_Hib_5y,91.5281718686664
2021-22,E09000022,Lambeth,LA,DTaP_IPV_Hib_5y,88.4322678843227
2021-22,E09000023,Lewisham,LA,DTaP_IPV_Hib_5y,89.7758750944347
2021-22,E09000024,Merton,LA,DTaP_IPV_Hib_5y,91.374861776631
2021-22,E09000025,Newham,LA,DTaP_IPV_Hib_5y,88.4746922024624
2021-22,E09000026,Redbridge,LA,DTaP_IPV_Hib_5y,89.7639357270383
2021-22,E09000027,Richmond upon Thames,LA,DTaP_IPV_Hib_5y,91.3990007137759
2021-22,E09000028,Southwark,LA,DTaP_IPV_Hib_5y,90.0373241458513
2021-22,E09000029,Sutton,LA,DTaP_IPV_Hib_5y,93.3997050147493
2021-22,E09000030,Tower Hamlets,LA,DTaP_IPV_Hib_5y,91.120218579235
2021-22,E09000031,Waltham Forest,LA,DTaP_IPV_Hib_5y,90.1960784313726
2021-22,E09000032,Wandsworth,LA,DTaP_IPV_Hib_5y,91.1330049261084
2021-22,E09000033,Westminster,LA,DTaP_IPV_Hib_5y,87.2013651877133
2021-22,E10000003,Cambridgeshire,LA,DTaP_IPV_Hib_5y,96.6303920283204
2021-22,E10000006,Cumbria,LA,DTaP_IPV_Hib_5y,96.0780410113478
2021-22,E10000007,Derbyshire,LA,DTaP_IPV_Hib_5y,98.0440097799511
2021-22,E10000008,Devon,LA,DTaP_IPV_Hib_5y,96.8344577062792
2021-22,E10000011,East Sussex,LA,DTaP_IPV_Hib_5y,94.2580297864705
2021-22,E10000012,Essex,LA,DTaP_IPV_Hib_5y,96.4239959895282
2021-22,E10000013,Gloucestershire,LA,DTaP_IPV_Hib_5y,96.318339100346
2021-22,E10000014,Hampshire,LA,DTaP_IPV_Hib_5y,95.6599210894744
2021-22,E10000015,Hertfordshire,LA,DTaP_IPV_Hib_5y,94.9018302828619
2021-22,E10000016,Kent,LA,DTaP_IPV_Hib_5y,94.9648529028899
2021-22,E10000017,Lancashire,LA,DTaP_IPV_Hib_5y,96.026779216999
2021-22,E10000018,Leicestershire and Rutland,LA,DTaP_IPV_Hib_5y,97.7156120205228
2021-22,E10000019,Lincolnshire,LA,DTaP_IPV_Hib_5y,94.4113263785395
2021-22,E10000020,Norfolk,LA,DTaP_IPV_Hib_5y,96.763202725724
2021-22,E10000023,North Yorkshire,LA,DTaP_IPV_Hib_5y,96.7820069204152
2021-22,E10000024,Nottinghamshire,LA,DTaP_IPV_Hib_5y,96.9461530160786
2021-22,E10000025,Oxfordshire,LA,DTaP_IPV_Hib_5y,96.8664363159776
2021-22,E10000027,Somerset,LA,DTaP_IPV_Hib_5y,96.2423832092078
2021-22,E10000028,Staffordshire,LA,DTaP_IPV_Hib_5y,97.0238732469757
2021-22,E10000029,Suffolk,LA,DTaP_IPV_Hib_5y,95.3250811200577
2021-22,E10000030,Surrey,LA,DTaP_IPV_Hib_5y,92.2707925140193
2021-22,E10000031,Warwickshire,LA,DTaP_IPV_Hib_5y,96.6545564638208
2021-22,E10000032,West Sussex,LA,DTaP_IPV_Hib_5y,95.8053349623295
2021-22,E10000034,Worcestershire,LA,DTaP_IPV_Hib_5y,96.6646266829865
2021-22,E12000001,North East,Region,DTaP_IPV_Hib_5y,96.6085632086647
2021-22,E12000002,North West,Region,DTaP_IPV_Hib_5y,95.1447778900655
2021-22,E12000003,Yorkshire & the Humber,Region,DTaP_IPV_Hib_5y,95.5142913583249
2021-22,E12000004,East Midlands,Region,DTaP_IPV_Hib_5y,95.8503570540377
2021-22,E12000005,West Midlands,Region,DTaP_IPV_Hib_5y,94.3862116548137
2021-22,E12000006,East of England,Region,DTaP_IPV_Hib_5y,95.2900790467046
2021-22,E12000007,London,Region,DTaP_IPV_Hib_5y,89.9644483764212
2021-22,E12000008,South East,Region,DTaP_IPV_Hib_5y,94.9474008220319
2021-22,E12000009,South West,Region,DTaP_IPV_Hib_5y,96.4059999009917
2021-22,K02000001,United Kingdom,UK,DTaP_IPV_Hib_5y,94.7555171569974
2021-22,E92000001,England,Country,Hib_MenC_24m,89.0270708192255
2021-22,N92000002,Northern Ireland,Country,Hib_MenC_24m,91.8236725863157
2021-22,S92000003,Scotland,Country,Hib_MenC_24m,94.3347058940542
2021-22,W92000004,Wales,Country,Hib_MenC_24m,93.7487470765119
2021-22,E06000001,Hartlepool,LA,Hib_MenC_24m,92.6348547717842
2021-22,E06000002,Middlesbrough,LA,Hib_MenC_24m,87.5202593192869
2021-22,E06000003,Redcar and Cleveland,LA,Hib_MenC_24m,93.3484504913076
2021-22,E06000004,Stockton-on-Tees,LA,Hib_MenC_24m,95.4413191076625
2021-22,E06000005,Darlington,LA,Hib_MenC_24m,93.1166347992352
2021-22,E06000006,Halton,LA,Hib_MenC_24m,90.8127208480565
2021-22,E06000007,Warrington,LA,Hib_MenC_24m,94.1632466940264
2021-22,E06000008,Blackburn with Darwen,LA,Hib_MenC_24m,90.3928064363464
2021-22,E06000009,Blackpool,LA,Hib_MenC_24m,92.2987164527421
2021-22,E06000010,"Kingston upon Hull, City of",LA,Hib_MenC_24m,90.9513480012395
2021-22,E06000011,East Riding of Yorkshire,LA,Hib_MenC_24m,95.9340659340659
2021-22,E06000012,North East Lincolnshire,LA,Hib_MenC_24m,92.9784824462061
2021-22,E06000013,North Lincolnshire,LA,Hib_MenC_24m,88.5123492245836
2021-22,E06000014,York,LA,Hib_MenC_24m,92.0068027210884
2021-22,E06000015,Derby,LA,Hib_MenC_24m,88.1138567406944
2021-22,E06000016,Leicester,LA,Hib_MenC_24m,87.412739965096
2021-22,E06000018,Nottingham,LA,Hib_MenC_24m,83.6696760488582
2021-22,E06000019,"Herefordshire, County of",LA,Hib_MenC_24m,92.9086538461538
2021-22,E06000020,Telford and Wrekin,LA,Hib_MenC_24m,91.5395284327323
2021-22,E06000021,Stoke-on-Trent,LA,Hib_MenC_24m,91.8560047211567
2021-22,E06000022,Bath and North East Somerset,LA,Hib_MenC_24m,94.9732620320856
2021-22,E06000023,"Bristol, City of",LA,Hib_MenC_24m,88.6275236154843
2021-22,E06000024,North Somerset,LA,Hib_MenC_24m,94.6488294314381
2021-22,E06000025,South Gloucestershire,LA,Hib_MenC_24m,94.7151681537406
2021-22,E06000026,Plymouth,LA,Hib_MenC_24m,94.7368421052632
2021-22,E06000027,Torbay,LA,Hib_MenC_24m,94.3734015345269
2021-22,E06000030,Swindon,LA,Hib_MenC_24m,91.3362701908957
2021-22,E06000031,Peterborough,LA,Hib_MenC_24m,79.9646643109541
2021-22,E06000032,Luton,LA,Hib_MenC_24m,84.7144948755491
2021-22,E06000033,Southend-on-Sea,LA,Hib_MenC_24m,89.5833333333333
2021-22,E06000034,Thurrock,LA,Hib_MenC_24m,87.9025598678778
2021-22,E06000035,Medway,LA,Hib_MenC_24m,87.6488507338687
2021-22,E06000036,Bracknell Forest,LA,Hib_MenC_24m,94.7261663286004
2021-22,E06000037,West Berkshire,LA,Hib_MenC_24m,95.2284946236559
2021-22,E06000038,Reading,LA,Hib_MenC_24m,88.358089120835
2021-22,E06000039,Slough,LA,Hib_MenC_24m,86.2634989200864
2021-22,E06000040,Windsor and Maidenhead,LA,Hib_MenC_24m,92.8217821782178
2021-22,E06000041,Wokingham,LA,Hib_MenC_24m,94.280442804428
2021-22,E06000042,Milton Keynes,LA,Hib_MenC_24m,92.7152317880795
2021-22,E06000043,Brighton and Hove,LA,Hib_MenC_24m,89.5413630518646
2021-22,E06000044,Portsmouth,LA,Hib_MenC_24m,92.7574171029668
2021-22,E06000045,Southampton,LA,Hib_MenC_24m,91.3317022020273
2021-22,E06000046,Isle of Wight,LA,Hib_MenC_24m,90.0095147478592
2021-22,E06000047,County Durham,LA,Hib_MenC_24m,96.75522206449
2021-22,E06000049,Cheshire East,LA,Hib_MenC_24m,92.8027511667895
2021-22,E06000050,Cheshire West and Chester,LA,Hib_MenC_24m,92.7333705980995
2021-22,E06000051,Shropshire,LA,Hib_MenC_24m,95.3935437069278
2021-22,E06000052,Cornwall and Isles of Scilly,LA,Hib_MenC_24m,91.1529223378703
2021-22,E06000054,Wiltshire,LA,Hib_MenC_24m,95.28170416086
2021-22,E06000055,Bedford,LA,Hib_MenC_24m,91.3615023474178
2021-22,E06000056,Central Bedfordshire,LA,Hib_MenC_24m,92.9160739687055
2021-22,E06000057,Northumberland,LA,Hib_MenC_24m,94.8774240761068
2021-22,E06000058,"Bournemouth, Christchurch and Poole",LA,Hib_MenC_24m,91.1863530628069
2021-22,E06000059,Dorset,LA,Hib_MenC_24m,95.1926605504587
2021-22,E06000060,Buckinghamshire,LA,Hib_MenC_24m,92.5036746692798
2021-22,E06000061,North Northamptonshire,LA,Hib_MenC_24m,92.5636501134358
2021-22,E06000062,West Northamptonshire,LA,Hib_MenC_24m,90.7152089616545
2021-22,E08000001,Bolton,LA,Hib_MenC_24m,91.8312867058195
2021-22,E08000002,Bury,LA,Hib_MenC_24m,90.4375281912494
2021-22,E08000003,Manchester,LA,Hib_MenC_24m,84.6552194058327
2021-22,E08000004,Oldham,LA,Hib_MenC_24m,89.3914741295151
2021-22,E08000005,Rochdale,LA,Hib_MenC_24m,91.4747335854245
2021-22,E08000006,Salford,LA,Hib_MenC_24m,86.0734463276836
2021-22,E08000007,Stockport,LA,Hib_MenC_24m,93.4474616292798
2021-22,E08000008,Tameside,LA,Hib_MenC_24m,91.4619883040936
2021-22,E08000009,Trafford,LA,Hib_MenC_24m,92.2420796100731
2021-22,E08000010,Wigan,LA,Hib_MenC_24m,93.082489146165
2021-22,E08000011,Knowsley,LA,Hib_MenC_24m,82.6086956521739
2021-22,E08000012,Liverpool,LA,Hib_MenC_24m,82.068490793323
2021-22,E08000013,St. Helens,LA,Hib_MenC_24m,90.4517453798768
2021-22,E08000014,Sefton,LA,Hib_MenC_24m,90.3680501174628
2021-22,E08000015,Wirral,LA,Hib_MenC_24m,92.258064516129
2021-22,E08000016,Barnsley,LA,Hib_MenC_24m,94.5119833275443
2021-22,E08000017,Doncaster,LA,Hib_MenC_24m,90.8215297450425
2021-22,E08000018,Rotherham,LA,Hib_MenC_24m,94.3012704174229
2021-22,E08000019,Sheffield,LA,Hib_MenC_24m,89.6106048053024
2021-22,E08000021,Newcastle upon Tyne,LA,Hib_MenC_24m,89.5507147719537
2021-22,E08000022,North Tyneside,LA,Hib_MenC_24m,96.906718221363
2021-22,E08000023,South Tyneside,LA,Hib_MenC_24m,97.7318212141428
2021-22,E08000024,Sunderland,LA,Hib_MenC_24m,97.1328942270438
2021-22,E08000025,Birmingham,LA,Hib_MenC_24m,81.899854670366
2021-22,E08000026,Coventry,LA,Hib_MenC_24m,87.220447284345
2021-22,E08000027,Dudley,LA,Hib_MenC_24m,92.2535211267606
2021-22,E08000028,Sandwell,LA,Hib_MenC_24m,85.0321395775941
2021-22,E08000029,Solihull,LA,Hib_MenC_24m,89.424703891709
2021-22,E08000030,Walsall,LA,Hib_MenC_24m,89.2225201072386
2021-22,E08000031,Wolverhampton,LA,Hib_MenC_24m,85.0994360344316
2021-22,E08000032,Bradford,LA,Hib_MenC_24m,85.784716516023
2021-22,E08000033,Calderdale,LA,Hib_MenC_24m,89.7111913357401
2021-22,E08000034,Kirklees,LA,Hib_MenC_24m,91.6016427104723
2021-22,E08000035,Leeds,LA,Hib_MenC_24m,88.1078107810781
2021-22,E08000036,Wakefield,LA,Hib_MenC_24m,93.8799904374851
2021-22,E08000037,Gateshead,LA,Hib_MenC_24m,93.9152119700748
2021-22,E09000002,Barking and Dagenham,LA,Hib_MenC_24m,74.9576988155668
2021-22,E09000003,Barnet,LA,Hib_MenC_24m,79.1488534784298
2021-22,E09000004,Bexley,LA,Hib_MenC_24m,80.0561797752809
2021-22,E09000005,Brent,LA,Hib_MenC_24m,81.4822864594653
2021-22,E09000006,Bromley,LA,Hib_MenC_24m,88.8655462184874
2021-22,E09000007,Camden,LA,Hib_MenC_24m,71.2084347120843
2021-22,E09000008,Croydon,LA,Hib_MenC_24m,79.5467980295567
2021-22,E09000009,Ealing,LA,Hib_MenC_24m,86.5764604810997
2021-22,E09000010,Enfield,LA,Hib_MenC_24m,73.4996628455833
2021-22,E09000011,Greenwich,LA,Hib_MenC_24m,81.1076604554865
2021-22,E09000012,Hackney and City of London,LA,Hib_MenC_24m,61.5711783837878
2021-22,E09000013,Hammersmith and Fulham,LA,Hib_MenC_24m,79.0957705396208
2021-22,E09000014,Haringey,LA,Hib_MenC_24m,74.8095909732017
2021-22,E09000015,Harrow,LA,Hib_MenC_24m,81.2671337191593
2021-22,E09000016,Havering,LA,Hib_MenC_24m,85.5216881594373
2021-22,E09000017,Hillingdon,LA,Hib_MenC_24m,85.6837035054857
2021-22,E09000018,Hounslow,LA,Hib_MenC_24m,83.6658685820697
2021-22,E09000019,Islington,LA,Hib_MenC_24m,76.5676567656766
2021-22,E09000020,Kensington and Chelsea,LA,Hib_MenC_24m,76.2966553562773
2021-22,E09000021,Kingston upon Thames,LA,Hib_MenC_24m,85.64453125
2021-22,E09000022,Lambeth,LA,Hib_MenC_24m,80.2852139104328
2021-22,E09000023,Lewisham,LA,Hib_MenC_24m,80.811623246493
2021-22,E09000024,Merton,LA,Hib_MenC_24m,83.0360846121941
2021-22,E09000025,Newham,LA,Hib_MenC_24m,76.4233321690534
2021-22,E09000026,Redbridge,LA,Hib_MenC_24m,77.0833333333333
2021-22,E09000027,Richmond upon Thames,LA,Hib_MenC_24m,82.6327944572748
2021-22,E09000028,Southwark,LA,Hib_MenC_24m,83.0503757305873
2021-22,E09000029,Sutton,LA,Hib_MenC_24m,87.4125874125874
2021-22,E09000030,Tower Hamlets,LA,Hib_MenC_24m,81.6914944738107
2021-22,E09000031,Waltham Forest,LA,Hib_MenC_24m,79.7132110954396
2021-22,E09000032,Wandsworth,LA,Hib_MenC_24m,82.5036249395843
2021-22,E09000033,Westminster,LA,Hib_MenC_24m,76.2434172030427
2021-22,E10000003,Cambridgeshire,LA,Hib_MenC_24m,92.5505956652792
2021-22,E10000006,Cumbria,LA,Hib_MenC_24m,96.1773354444696
2021-22,E10000007,Derbyshire,LA,Hib_MenC_24m,95.7708049113233
2021-22,E10000008,Devon,LA,Hib_MenC_24m,94.4271528086557
2021-22,E10000011,East Sussex,LA,Hib_MenC_24m,91.6480843300223
2021-22,E10000012,Essex,LA,Hib_MenC_24m,91.8958207147184
2021-22,E10000013,Gloucestershire,LA,Hib_MenC_24m,93.2795281701071
2021-22,E10000014,Hampshire,LA,Hib_MenC_24m,94.2064230026464
2021-22,E10000015,Hertfordshire,LA,Hib_MenC_24m,92.6969984663697
2021-22,E10000016,Kent,LA,Hib_MenC_24m,89.0355681097596
2021-22,E10000017,Lancashire,LA,Hib_MenC_24m,90.8133268005879
2021-22,E10000018,Leicestershire and Rutland,LA,Hib_MenC_24m,94.9966009517335
2021-22,E10000019,Lincolnshire,LA,Hib_MenC_24m,90.4064809550881
2021-22,E10000020,Norfolk,LA,Hib_MenC_24m,93.0970610027167
2021-22,E10000023,North Yorkshire,LA,Hib_MenC_24m,93.1809065383073
2021-22,E10000024,Nottinghamshire,LA,Hib_MenC_24m,92.4279734055651
2021-22,E10000025,Oxfordshire,LA,Hib_MenC_24m,92.2948073701842
2021-22,E10000027,Somerset,LA,Hib_MenC_24m,93.1818181818182
2021-22,E10000028,Staffordshire,LA,Hib_MenC_24m,93.5360777058279
2021-22,E10000029,Suffolk,LA,Hib_MenC_24m,93.6222403924775
2021-22,E10000030,Surrey,LA,Hib_MenC_24m,89.0402428582548
2021-22,E10000031,Warwickshire,LA,Hib_MenC_24m,92.1562245728234
2021-22,E10000032,West Sussex,LA,Hib_MenC_24m,93.1921675774135
2021-22,E10000034,Worcestershire,LA,Hib_MenC_24m,93.6688881094353
2021-22,E12000001,North East,Region,Hib_MenC_24m,94.3965848780863
2021-22,E12000002,North West,Region,Hib_MenC_24m,90.1347261544469
2021-22,E12000003,Yorkshire & the Humber,Region,Hib_MenC_24m,90.7133425872634
2021-22,E12000004,East Midlands,Region,Hib_MenC_24m,91.4678293565871
2021-22,E12000005,West Midlands,Region,Hib_MenC_24m,88.8845999673382
2021-22,E12000006,East of England,Region,Hib_MenC_24m,91.4293180036582
2021-22,E12000007,London,Region,Hib_MenC_24m,79.837228311024
2021-22,E12000008,South East,Region,Hib_MenC_24m,91.245986261838
2021-22,E12000009,South West,Region,Hib_MenC_24m,93.0750632140418
2021-22,K02000001,United Kingdom,UK,Hib_MenC_24m,89.6782780556244
2021-22,E92000001,England,Country,Hib_MenC_5y,91.7087445323027
2021-22,N92000002,Northern Ireland,Country,Hib_MenC_5y,94.9585749792875
2021-22,S92000003,Scotland,Country,Hib_MenC_5y,95.5825887250153
2021-22,W92000004,Wales,Country,Hib_MenC_5y,94.7348216394992
2021-22,E06000001,Hartlepool,LA,Hib_MenC_5y,92.9433611884865
2021-22,E06000002,Middlesbrough,LA,Hib_MenC_5y,88.2380952380952
2021-22,E06000003,Redcar and Cleveland,LA,Hib_MenC_5y,95.1783355350066
2021-22,E06000004,Stockton-on-Tees,LA,Hib_MenC_5y,94.9915110356537
2021-22,E06000005,Darlington,LA,Hib_MenC_5y,93.676603432701
2021-22,E06000006,Halton,LA,Hib_MenC_5y,95.4015544041451
2021-22,E06000007,Warrington,LA,Hib_MenC_5y,94.2915811088296
2021-22,E06000008,Blackburn with Darwen,LA,Hib_MenC_5y,94.3103448275862
2021-22,E06000009,Blackpool,LA,Hib_MenC_5y,95.3210010881393
2021-22,E06000010,"Kingston upon Hull, City of",LA,Hib_MenC_5y,91.9540229885057
2021-22,E06000011,East Riding of Yorkshire,LA,Hib_MenC_5y,96.5757978723404
2021-22,E06000012,North East Lincolnshire,LA,Hib_MenC_5y,95.0668036998972
2021-22,E06000013,North Lincolnshire,LA,Hib_MenC_5y,90.1655795283492
2021-22,E06000014,York,LA,Hib_MenC_5y,92.9212362911266
2021-22,E06000015,Derby,LA,Hib_MenC_5y,89.1078270388615
2021-22,E06000016,Leicester,LA,Hib_MenC_5y,86.7768595041322
2021-22,E06000018,Nottingham,LA,Hib_MenC_5y,86.396126354623
2021-22,E06000019,"Herefordshire, County of",LA,Hib_MenC_5y,93.9778129952456
2021-22,E06000020,Telford and Wrekin,LA,Hib_MenC_5y,93.5130581297388
2021-22,E06000021,Stoke-on-Trent,LA,Hib_MenC_5y,93.8504155124654
2021-22,E06000022,Bath and North East Somerset,LA,Hib_MenC_5y,95.8669833729216
2021-22,E06000023,"Bristol, City of",LA,Hib_MenC_5y,91.7935702199662
2021-22,E06000024,North Somerset,LA,Hib_MenC_5y,95.2955870108243
2021-22,E06000025,South Gloucestershire,LA,Hib_MenC_5y,95.9819993571199
2021-22,E06000026,Plymouth,LA,Hib_MenC_5y,95.92866756393
2021-22,E06000027,Torbay,LA,Hib_MenC_5y,96.4155084125823
2021-22,E06000030,Swindon,LA,Hib_MenC_5y,93.0618892508143
2021-22,E06000031,Peterborough,LA,Hib_MenC_5y,80.7918342097123
2021-22,E06000032,Luton,LA,Hib_MenC_5y,87.4525745257452
2021-22,E06000033,Southend-on-Sea,LA,Hib_MenC_5y,92.0110192837465
2021-22,E06000034,Thurrock,LA,Hib_MenC_5y,90.594431903687
2021-22,E06000035,Medway,LA,Hib_MenC_5y,90.5465288035451
2021-22,E06000036,Bracknell Forest,LA,Hib_MenC_5y,94.4876783398184
2021-22,E06000037,West Berkshire,LA,Hib_MenC_5y,96.0739030023095
2021-22,E06000038,Reading,LA,Hib_MenC_5y,89.6478873239437
2021-22,E06000039,Slough,LA,Hib_MenC_5y,91.3208983631519
2021-22,E06000040,Windsor and Maidenhead,LA,Hib_MenC_5y,93.8232161874334
2021-22,E06000041,Wokingham,LA,Hib_MenC_5y,93.9680957128614
2021-22,E06000042,Milton Keynes,LA,Hib_MenC_5y,92.1158690176322
2021-22,E06000043,Brighton and Hove,LA,Hib_MenC_5y,88.325251771727
2021-22,E06000044,Portsmouth,LA,Hib_MenC_5y,94.2833809718252
2021-22,E06000045,Southampton,LA,Hib_MenC_5y,93.437806072478
2021-22,E06000046,Isle of Wight,LA,Hib_MenC_5y,94.3695479777954
2021-22,E06000047,County Durham,LA,Hib_MenC_5y,96.7309753483387
2021-22,E06000049,Cheshire East,LA,Hib_MenC_5y,94.3918918918919
2021-22,E06000050,Cheshire West and Chester,LA,Hib_MenC_5y,95.9687578735198
2021-22,E06000051,Shropshire,LA,Hib_MenC_5y,95.845048422368
2021-22,E06000052,Cornwall and Isles of Scilly,LA,Hib_MenC_5y,94.9442119944212
2021-22,E06000054,Wiltshire,LA,Hib_MenC_5y,96.0787889841328
2021-22,E06000055,Bedford,LA,Hib_MenC_5y,92.7530017152659
2021-22,E06000056,Central Bedfordshire,LA,Hib_MenC_5y,95.3616786305908
2021-22,E06000057,Northumberland,LA,Hib_MenC_5y,95.1181592039801
2021-22,E06000058,"Bournemouth, Christchurch and Poole",LA,Hib_MenC_5y,91.5775401069519
2021-22,E06000059,Dorset,LA,Hib_MenC_5y,95.795892169448
2021-22,E06000060,Buckinghamshire,LA,Hib_MenC_5y,95.0138909197251
2021-22,E06000061,North Northamptonshire,LA,Hib_MenC_5y,93.3287324591672
2021-22,E06000062,West Northamptonshire,LA,Hib_MenC_5y,90.4893449092344
2021-22,E08000001,Bolton,LA,Hib_MenC_5y,95.3618261291889
2021-22,E08000002,Bury,LA,Hib_MenC_5y,93.5720097640358
2021-22,E08000003,Manchester,LA,Hib_MenC_5y,87.8806408218173
2021-22,E08000004,Oldham,LA,Hib_MenC_5y,94.0434272300469
2021-22,E08000005,Rochdale,LA,Hib_MenC_5y,94.19099756691
2021-22,E08000006,Salford,LA,Hib_MenC_5y,90.1350234224304
2021-22,E08000007,Stockport,LA,Hib_MenC_5y,96.0690571049137
2021-22,E08000008,Tameside,LA,Hib_MenC_5y,95.7645369705671
2021-22,E08000009,Trafford,LA,Hib_MenC_5y,93.4383202099738
2021-22,E08000010,Wigan,LA,Hib_MenC_5y,95.0850159404888
2021-22,E08000011,Knowsley,LA,Hib_MenC_5y,92.7038626609442
2021-22,E08000012,Liverpool,LA,Hib_MenC_5y,88.239792017128
2021-22,E08000013,St. Helens,LA,Hib_MenC_5y,94.9160236041761
2021-22,E08000014,Sefton,LA,Hib_MenC_5y,92.9787234042553
2021-22,E08000015,Wirral,LA,Hib_MenC_5y,95.9724137931035
2021-22,E08000016,Barnsley,LA,Hib_MenC_5y,96.0013110455588
2021-22,E08000017,Doncaster,LA,Hib_MenC_5y,90.6864064602961
2021-22,E08000018,Rotherham,LA,Hib_MenC_5y,93.7142857142857
2021-22,E08000019,Sheffield,LA,Hib_MenC_5y,91.1167512690355
2021-22,E08000021,Newcastle upon Tyne,LA,Hib_MenC_5y,91.0443230115361
2021-22,E08000022,North Tyneside,LA,Hib_MenC_5y,95.6170212765958
2021-22,E08000023,South Tyneside,LA,Hib_MenC_5y,97.116493656286
2021-22,E08000024,Sunderland,LA,Hib_MenC_5y,96.693657219973
2021-22,E08000025,Birmingham,LA,Hib_MenC_5y,88.2356282663031
